	Original ID	Gene Name in CARD	ARO	Database
13851	MEG_6332|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6332_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-95	3001147	megares
13852	MEG_6333|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6333_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-97	3001149	megares
13853	MEG_6334|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6334_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-102	3001151	megares
13854	MEG_6335|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6335_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-103	3001152	megares
13855	MEG_6336|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6336_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-101	3001150	megares
13856	MEG_6337|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6337_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-104	3001153	megares
13857	MEG_6338|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6338_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-63	3001118	megares
13858	MEG_6339|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6339_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-109	3001158	megares
13859	MEG_6340|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 2 # 307 # 1 # ID=6340_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	SHV-125	3001172	megares
13860	MEG_6341|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6341_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-56	3001112	megares
13861	MEG_6342|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6342_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	SHV-105	3001154	megares
13862	MEG_6343|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6343_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-1	3001059	megares
13863	MEG_6344|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 813 # 1 # ID=6344_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-123	3001170	megares
13864	MEG_6345|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 813 # 1 # ID=6345_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-124	3001171	megares
13865	MEG_6346|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 813 # 1 # ID=6346_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	SHV-125	3001172	megares
13866	MEG_6347|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 813 # 1 # ID=6347_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-126	3001173	megares
13867	MEG_6348|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 813 # 1 # ID=6348_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-127	3001174	megares
13868	MEG_6349|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6349_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-129	3001176	megares
13869	MEG_6350|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6350_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-128	3001175	megares
13870	MEG_6351|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6351_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-164	3001347	megares
13871	MEG_6352|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 864 # 1 # ID=6352_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-183	3001351	megares
13872	MEG_6353|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6353_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-134	3001178	megares
13873	MEG_6354|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6354_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-108	3001157	megares
13874	MEG_6355|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6355_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-135	3001179	megares
13875	MEG_6356|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6356_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-121	3001168	megares
13876	MEG_6357|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6357_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-137	3001181	megares
13877	MEG_6358|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6358_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-52	3001109	megares
13878	MEG_6359|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6359_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-110	3001159	megares
13879	MEG_6360|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6360_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-120	3001167	megares
13880	MEG_6361|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6361_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-140	3001182	megares
13881	MEG_6362|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6362_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-142	3001184	megares
13882	MEG_6363|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6363_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-141	3001183	megares
13883	MEG_6364|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6364_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-144	3001345	megares
13884	MEG_6365|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6365_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-145	3001185	megares
13885	MEG_6366|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6366_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	SHV-147	3001186	megares
13886	MEG_6367|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6367_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-148	3001187	megares
13887	MEG_6368|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6368_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	SHV-149	3001188	megares
13888	MEG_6369|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6369_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-150	3001189	megares
13889	MEG_6370|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6370_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-151	3001190	megares
13890	MEG_6371|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6371_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-152	3001191	megares
13891	MEG_6372|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6372_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-153	3001192	megares
13892	MEG_6373|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6373_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	SHV-154	3001193	megares
13893	MEG_6374|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6374_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	SHV-155	3001194	megares
13894	MEG_6375|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6375_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-156	3001195	megares
13895	MEG_6376|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6376_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-157	3001196	megares
13896	MEG_6377|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6377_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-158	3001197	megares
13897	MEG_6378|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6378_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-159	3001198	megares
13898	MEG_6379|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6379_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-160	3001199	megares
13899	MEG_6380|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6380_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-161	3001200	megares
13900	MEG_6381|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6381_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	SHV-162	3001201	megares
13901	MEG_6382|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6382_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-163	3001202	megares
13902	MEG_6383|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6383_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-165	3001203	megares
13903	MEG_6384|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6384_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-33	3001091	megares
13904	MEG_6385|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6385_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-168	3001352	megares
13905	MEG_6386|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6386_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-172	3001356	megares
13906	MEG_6387|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6387_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-173	3001357	megares
13907	MEG_6388|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6388_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-179	3001362	megares
13908	MEG_6389|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6389_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-178	3001361	megares
13909	MEG_6390|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6390_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-119	3001340	megares
13910	MEG_6391|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6391_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-185	3003152	megares
13911	MEG_6392|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6392_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-186	3003153	megares
13912	MEG_6393|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6393_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-180	3001350	megares
13913	MEG_6394|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6394_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-182	3001364	megares
13914	MEG_6395|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6395_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-189	3003156	megares
13915	MEG_6396|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6396_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-3	3001062	megares
13916	MEG_6397|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 867 # 1 # ID=6397_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	SHV-187	3003154	megares
13917	MEG_6398|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 873 # 1 # ID=6398_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-188	3003155	megares
13918	MEG_6399|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 858 # 1 # ID=6399_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-9	3001068	megares
13919	MEG_6400|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6400_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-7	3001066	megares
13920	MEG_6401|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6401_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-8	3001067	megares
13921	MEG_6402|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6402_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-5	3001064	megares
13922	MEG_6403|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6403_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-11	3001070	megares
13923	MEG_6404|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6404_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-2A	3001061	megares
13924	MEG_6405|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 780 # 1 # ID=6405_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	SHV-6	3001065	megares
13925	MEG_6406|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6406_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-1b-b	3005237	megares
13926	MEG_6407|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6407_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-146	3001346	megares
13927	MEG_6408|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6408_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-11	3001070	megares
13928	MEG_6409|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6409_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-11	3001070	megares
13929	MEG_6410|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6410_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-1	3001059	megares
13930	MEG_6411|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6411_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-71	3001125	megares
13931	MEG_6412|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6412_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-77	3001131	megares
13932	MEG_6413|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 897 # 1 # ID=6413_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	SHV-34	3001092	megares
13933	MEG_6414|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6414_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-32	3001090	megares
13934	MEG_6415|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6415_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-5	3001064	megares
13935	MEG_6416|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6416_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	SHV-72	3001126	megares
13936	MEG_6417|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 2 # 874 # 1 # ID=6417_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-73	3001127	megares
13937	MEG_6418|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6418_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	SHV-74	3001128	megares
13938	MEG_6419|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6419_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-75	3001129	megares
13939	MEG_6420|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6420_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-76	3001130	megares
13940	MEG_6421|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6421_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-77	3001131	megares
13941	MEG_6422|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6422_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-78	3001132	megares
13942	MEG_6423|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 891 # 1 # ID=6423_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	SHV-79	3001133	megares
13943	MEG_6424|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 2 # 886 # 1 # ID=6424_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	SHV-81	3001135	megares
13944	MEG_6425|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6425_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-5	3001064	megares
13945	MEG_6426|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6426_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-1	3001059	megares
13946	MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6427_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-38	3001096	megares
13947	MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 2 # 907 # 1 # ID=6428_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.617	SHV-105	3001154	megares
13948	MEG_6429|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6429_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-2A	3001061	megares
13949	MEG_6430|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6430_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-11	3001070	megares
13950	MEG_6431|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6431_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-1	3001059	megares
13951	MEG_6432|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6432_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-1	3001059	megares
13952	MEG_6433|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 2 # 877 # 1 # ID=6433_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	SHV-109	3001158	megares
13953	MEG_6434|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6434_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-1	3001059	megares
13954	MEG_6435|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6435_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-66	3001121	megares
13955	MEG_6436|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6436_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-11	3001070	megares
13956	MEG_6437|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6437_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-11	3001070	megares
13957	MEG_6438|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6438_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-2	3001060	megares
13958	MEG_6439|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6439_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-11	3001070	megares
13959	MEG_6440|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6440_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-1	3001059	megares
13960	MEG_6441|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6441_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-1	3001059	megares
13961	MEG_6442|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6442_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-5	3001064	megares
13962	MEG_6443|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6443_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-121	3001168	megares
13963	MEG_6444|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6444_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-1	3001059	megares
13964	MEG_6445|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6445_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-2	3001060	megares
13965	MEG_6446|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6446_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-62	3001117	megares
13966	MEG_6447|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 513 # -1 # ID=6447_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.659	SHV-125	3001172	megares
13967	MEG_6448|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6448_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	SHV-46	3001104	megares
13968	MEG_6449|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 3 # 875 # 1 # ID=6449_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	SHV-133	3001177	megares
13969	MEG_6450|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6450_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-159	3001198	megares
13970	MEG_6451|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6451_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	SHV-1	3001059	megares
13971	MEG_6452|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 864 # 1 # ID=6452_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	SHV-122	3001169	megares
13972	MEG_6453|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6453_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	SHV-44	3001102	megares
13973	MEG_6454|Drugs|betalactams|Class_A_betalactamases|SHV_1 # 1 # 861 # 1 # ID=6454_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	SHV-121	3001168	megares
