	Original ID	Gene Name in CARD	ARO	Database
17605	gi:695806179:ref:WP_032720252.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17606	gi:919700694:ref:WP_052895314.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17607	gi:490972563:ref:WP_004834356.1:|[u'fluoroquinolone', u'tetracycline']|adeG|unknown	adeG	3000778	deeparg
17608	gi:979534047:ref:WP_059339500.1:|[u'cephalosporin', u'penam']|Escherichia coli ampC|unknown	EC-5	3006880	deeparg
17609	gi:485861914:ref:WP_001461118.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17610	gi:742390648:ref:WP_038869774.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17611	gi:553772468:ref:WP_023104400.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexF|unknown	MexF	3000804	deeparg
17612	gi:691049634:ref:WP_031996802.1:|[u'fluoroquinolone', u'tetracycline']|adeG|unknown	adeG	3000778	deeparg
17613	gi:1036119841:emb:SBS23848.1:|[u'cephalosporin', u'penam']|OXA-23|unknown	OXA-23	3001418	deeparg
17614	gi:487506050:ref:WP_001705606.1:|[u'nucleoside', u'acridinedye']|mdtP|unknown	mdtP	3003550	deeparg
17615	gi:685895166:ref:WP_031636099.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexE|unknown	MexE	3000803	deeparg
17616	gi:510912424:ref:WP_016233732.1:|[u'nucleoside', u'acridinedye']|mdtN|unknown	mdtN	3003548	deeparg
17617	gi:444783984:gb:ELX07817.1:|[u'fluoroquinolone', u'acridinedye', u'triclosan']|abeM|unknown	PmpM	3004077	deeparg
17618	gi:225204373:gb:EEG86727.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17619	gi:692999158:ref:WP_032185824.1:|[u'fluoroquinolone', u'lincosamide', u'nucleoside', u'acridinedye', u'phenicol']|mdtM|unknown	mdtM	3001214	deeparg
17620	gi:485857662:ref:WP_001458260.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17621	gi:959914529:ref:WP_058177447.1:|[u'macrolide', u'fluoroquinolone', u'aminoglycoside', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'acridinedye', u'phenicol']|mexY|unknown	mexY	3003033	deeparg
17622	gi:754807141:ref:WP_042170191.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexE|unknown	MexE	3000803	deeparg
17623	gi:697053285:ref:WP_033145891.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17624	gi:657329748:ref:WP_029396991.1:|[u'macrolide', u'fluoroquinolone', u'penam']|mdtE|unknown	mdtE	3000795	deeparg
17625	gi:545296292:ref:WP_021576552.1:|[u'macrolide', u'fluoroquinolone', u'penam']|mdtE|unknown	mdtE	3000795	deeparg
17626	gi:488932016:ref:WP_002843091.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'fusidicacid']|cmeA|unknown	cmeA	3000783	deeparg
17627	gi:1031625355:gb:ANG10023.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-1|unknown	TEM-1	3000873	deeparg
17628	gi:643944361:ref:WP_025269906.1:|[u'cephalosporin', u'penam']|Escherichia coli ampC|unknown	EC-14	3006875	deeparg
17629	gi:1032713806:ref:WP_064289379.1:|[u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|mecR1|unknown	mecR1	3000215	deeparg
17630	gi:504199703:ref:WP_014386805.1:|[u'sulfonamide', u'sulfone']|sul2|unknown	sul2	3000412	deeparg
17631	gi:950975844:ref:WP_057554965.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17632	gi:1001953178:ref:WP_061361130.1:|[u'nucleoside', u'acridinedye']|mdtN|unknown	mdtN	3003548	deeparg
17633	gi:554955390:ref:WP_023200713.1:|[u'fluoroquinolone', u'cephalosporin', u'cephamycin', u'penam']|acrF|unknown	AcrF	3000502	deeparg
17634	gi:780031882:ref:WP_045444278.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17635	gi:915487730:ref:WP_050820513.1:|[u'macrolide', u'fluoroquinolone', u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'peptide', u'aminocoumarin', u'diaminopyrimidine', u'sulfonamide', u'phenicol', u'penem']|MexB|unknown	adeF	3000777	deeparg
17636	gi:1031647891:gb:ANG20867.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-207|unknown	TEM-207	3001384	deeparg
17637	gi:510915577:ref:WP_016236716.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17638	EU675686.2.gene7.p01|[u'sulfonamide', u'sulfone']|sul1|unknown	sul1	3000410	deeparg
17639	gi:585356222:ref:WP_024237824.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17640	gi:1004697854:gb:AMP48046.1:|[u'glycylcycline', u'tetracycline']|tetX|unknown	tetX	3000205	deeparg
17641	gi:1031636880:gb:ANG15438.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-207|unknown	TEM-207	3001384	deeparg
17642	gi:742911716:ref:WP_039021433.1:|[u'nucleoside', u'acridinedye']|mdtN|unknown	mdtN	3003548	deeparg
17643	gi:241913430:pdb:3HBR:A|[u'cephalosporin', u'penam']|OXA-48|unknown	OXA-519	3005749	deeparg
17644	gi:555072574:gb:ESM16726.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17645	gi:694071914:ref:WP_032417856.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17646	gi:926256269:ref:WP_053594535.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaB|unknown	lsaB	3003111	deeparg
17647	gi:896534788:ref:WP_049437465.1:|[u'cephalosporin']|L1 beta-lactamase|unknown	L1 beta-lactamase	3000582	deeparg
17648	gi:487556984:ref:WP_001715676.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17649	gi:920600211:ref:WP_053014082.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17650	gi:555219712:ref:WP_023212504.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17651	gi:641638394:emb:CDQ55087.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17652	gi:556488427:ref:WP_023336160.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17653	gi:727769842:ref:WP_033872859.1:|[u'fluoroquinolone', u'tetracycline', u'acridinedye']|mexH|unknown	MexH	3000807	deeparg
17654	gi:829072143:ref:WP_047305391.1:|[u'monobactam', u'carbapenem', u'cephalosporin']|PDC-7|unknown	PDC-241	3006619	deeparg
17655	gi:504646765:ref:WP_014833867.1:|[u'macrolide', u'fluoroquinolone', u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'peptide', u'aminocoumarin', u'diaminopyrimidine', u'sulfonamide', u'phenicol', u'penem']|MexB|unknown	MexB	3000378	deeparg
17656	gi:696389360:ref:WP_032962659.1:|[u'cephalosporin']|L1 beta-lactamase|unknown	L1 beta-lactamase	3000582	deeparg
17657	gi:485730083:ref:WP_001358036.1:|[u'nucleoside', u'acridinedye']|mdtP|unknown	mdtP	3003550	deeparg
17658	gi:490805434:ref:WP_004667559.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexF|unknown	adeF	3000777	deeparg
17659	gi:1032693021:ref:WP_064270918.1:|[u'fluoroquinolone', u'cephalosporin', u'penam', u'tetracycline', u'peptide', u'acridinedye']|mgrA|unknown	mgrA	3000815	deeparg
17660	gi:1007440705:ref:WP_061855296.1:|[u'fluoroquinolone', u'cephalosporin', u'penam', u'tetracycline', u'peptide', u'acridinedye']|mgrA|unknown	mgrA	3000815	deeparg
17661	gi:930426246:ref:WP_054189230.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17662	gi:654275318:ref:WP_027790469.1:|[u'fluoroquinolone', u'tetracycline']|adeG|unknown	ceoA	3003009	deeparg
17663	gi:730312025:ref:WP_033980978.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|OprN|unknown	OprN	3000805	deeparg
17664	gi:730343260:ref:WP_033991900.1:|[u'fluoroquinolone', u'tetracycline', u'acridinedye']|mexH|unknown	MexH	3000807	deeparg
17665	gi:1031655881:gb:ANG24321.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-207|unknown	TEM-207	3001384	deeparg
17666	gi:485766147:ref:WP_001390776.1:|[u'macrolide', u'fluoroquinolone', u'penam']|mdtF|unknown	mdtF	3000796	deeparg
17667	gi:485778305:ref:WP_001401531.1:|[u'fluoroquinolone', u'lincosamide', u'nucleoside', u'acridinedye', u'phenicol']|mdtM|unknown	mdtM	3001214	deeparg
17668	gi:554240849:gb:ESG77780.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17669	gi:1043336216:ref:WP_065365974.1:|[u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|ACT-29|unknown	ACT-49	3006244	deeparg
17670	gi:332101265:gb:EGJ04611.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17671	gi:490223747:ref:WP_004122106.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17672	gi:447077015:ref:WP_001154271.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17673	gi:56792344:gb:AAW30455.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaA|unknown	lsaA	3000300	deeparg
17674	gi:488103652:ref:WP_002175049.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaB|unknown	lsaB	3003111	deeparg
17675	gi:913408408:ref:WP_050396929.1:|[u'macrolide', u'fluoroquinolone', u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'peptide', u'aminocoumarin', u'diaminopyrimidine', u'sulfonamide', u'phenicol', u'penem']|MexA|unknown	MexA	3000377	deeparg
17676	gi:1031625992:gb:ANG10321.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-1|unknown	TEM-1	3000873	deeparg
17677	gi:910880844:ref:WP_050127727.1:|[u'cephalosporin', u'penam']|y56 beta-lactamase|unknown	y56 beta-lactamase	3003558	deeparg
17678	gi:950630572:ref:WP_057483569.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|acrB|unknown	acrB	3000216	deeparg
17679	NC_002758.1120003.p01|[u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|mecI|unknown	mecI	3000124	deeparg
17680	gi:686331049:ref:WP_031879651.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17681	gi:210060769:pdb:2RL3:B|[u'cephalosporin', u'penam']|OXA-10|unknown	OXA-794	3005994	deeparg
17682	gi:515614850:ref:WP_017047450.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17683	gi:970323543:ref:WP_058689592.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17684	gi:573999612:gb:ETU76469.1:|[u'macrolide', u'fluoroquinolone', u'monobactam', u'aminoglycoside', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'peptide', u'acridinedye', u'aminocoumarin', u'diaminopyrimidine', u'sulfonamide', u'phenicol', u'penem']|OprM|unknown	OprM	3000379	deeparg
17685	gi:695738034:ref:WP_032664451.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17686	gi:517282370:ref:WP_018471188.1:|[u'penam']|EXO beta-lactamase|unknown	EXO-1	3003564	deeparg
17687	ZP_02344185|[u'tetracycline', u'benzalkoniumchloride', u'rhodamine']|Escherichia coli mdfA|unknown	Escherichia coli mdfA	3001328	deeparg
17688	gi:504415894:ref:WP_014602996.1:|[u'macrolide', u'fluoroquinolone', u'aminoglycoside', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'acridinedye', u'phenicol']|mexY|unknown	mexY	3003033	deeparg
17689	gi:895817073:ref:WP_048941892.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaA|unknown	lsaA	3000300	deeparg
17690	gi:487399723:ref:WP_001669158.1:|[u'fluoroquinolone', u'lincosamide', u'nucleoside', u'acridinedye', u'phenicol']|mdtM|unknown	mdtM	3001214	deeparg
17691	gi:746192777:ref:WP_039250898.1:|[u'fluoroquinolone', u'tetracycline']|adeG|unknown	adeG	3000778	deeparg
17692	gi:764953750:ref:WP_044524003.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|sdiA|unknown	sdiA	3000826	deeparg
17693	gi:1001903074:ref:WP_061349294.1:|[u'nucleoside', u'acridinedye']|mdtN|unknown	mdtN	3003548	deeparg
17694	gi:487350091:ref:WP_001633395.1:|[u'macrolide', u'fluoroquinolone', u'penam']|mdtF|unknown	mdtF	3000796	deeparg
17695	gi:823304523:ref:WP_047059454.1:|[u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|ACT-6|unknown	ACT-8	3001831	deeparg
17696	gi:645910848:ref:WP_025464900.1:|[u'sulfonamide', u'sulfone']|sul1|unknown	sul1	3000410	deeparg
17697	gi:446657970:ref:WP_000735316.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17698	gi:502019090:ref:WP_012695459.1:|[u'sulfonamide', u'sulfone']|sul1|unknown	sul1	3000410	deeparg
17699	gi:779810128:ref:WP_045332892.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17700	gi:928844224:ref:WP_053895298.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|Escherichia coli acrA|unknown	Escherichia coli acrA	3004043	deeparg
17701	gi:970271916:ref:WP_058653858.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17702	gi:982906011:ref:WP_060390001.1:|[u'cephalosporin']|CepS beta-lactamase|unknown	TRU-1	3004450	deeparg
17703	gi:896500023:ref:WP_049408110.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	norA	3000391	deeparg
17704	gi:297039739:pdb:2WGW:A|[u'cephalosporin', u'penam']|OXA-10|unknown	OXA-10	3001405	deeparg
17705	gi:475005571:emb:CCP13702.1:|[u'aminoglycoside', u'cephalosporin', u'cephamycin', u'penam']|smeC|unknown	smeC	3003053	deeparg
17706	gi:340707458:pdb:2Y8B:A|[u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'penem']|VIM-7|unknown	VIM-7	3002277	deeparg
17707	gi:485865280:ref:WP_001463761.1:|[u'macrolide', u'fluoroquinolone', u'penam']|mdtF|unknown	mdtF	3000796	deeparg
17708	gi:815662950:ref:WP_046401894.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17709	gi:1006178758:ref:WP_061739947.1:|[u'peptide']|Bacillus subtilis mprF|unknown	Listeria monocytogenes mprF	3003770	deeparg
17710	gi:693097267:ref:WP_032253592.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17711	gi:487662022:ref:WP_001751950.1:|[u'cephalosporin', u'penam']|Escherichia coli ampC|unknown	Escherichia coli ampC beta-lactamase	3004290	deeparg
17712	gi:730611858:ref:WP_034052523.1:|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexF|unknown	MexF	3000804	deeparg
17713	gi:446573693:ref:WP_000651039.1:|[u'glycylcycline', u'tetracycline']|mepA|unknown	mepA	3000026	deeparg
17714	gi:1004355431:ref:WP_061530550.1:|[u'cephalosporin', u'penam']|BcI|unknown	BcI	3002877	deeparg
17715	gi:992042383:ref:WP_061019066.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17716	gi:691024015:ref:WP_031982652.1:|[u'fluoroquinolone', u'tetracycline']|adeG|unknown	adeG	3000778	deeparg
17717	gi:522180930:ref:WP_020689478.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17718	gi:505085282:ref:WP_015272384.1:|[u'sulfonamide', u'sulfone']|sul1|unknown	sul1	3000410	deeparg
17719	HE999704.1.gene1126.p01|[u'glycylcycline', u'tetracycline']|mepA|unknown	mepA	3000026	deeparg
17720	gi:489212967:ref:WP_003121712.1:|[u'macrolide', u'fluoroquinolone', u'aminoglycoside', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'acridinedye', u'phenicol']|mexY|unknown	mexY	3003033	deeparg
17721	NC_002745.1123457.p01|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17722	gi:600901299:gb:EYQ92220.1:|[u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|mecR1|unknown	mecR1	3000215	deeparg
17723	Q8ZPP2|[u'fluoroquinolone', u'acridinedye']|hmrM|unknown	hmrM	3003953	deeparg
17724	gi:1031653436:gb:ANG23305.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-1|unknown	TEM-1	3000873	deeparg
17725	gi:446964031:ref:WP_001041287.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17726	gi:555221605:ref:WP_023214248.1:|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|acrB|unknown	acrB	3000216	deeparg
17727	gi:800908982:gb:AKA87066.1:|[u'cephalosporin', u'cephamycin']|FOX-5|unknown	FOX-5	3002159	deeparg
17728	gi:446965999:ref:WP_001043255.1:|[u'sulfonamide', u'sulfone']|sul2|unknown	sul2	3000412	deeparg
17729	gi:320021335:gb:ADV96321.1:|[u'aminoglycoside', u'tetracycline', u'phenicol']|ykkD|unknown	ykkD	3003064	deeparg
17730	gi:1031626531:gb:ANG10571.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-1|unknown	TEM-1	3000873	deeparg
17731	gi:488948382:ref:WP_002859457.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'fusidicacid']|cmeB|unknown	cmeB	3000784	deeparg
17732	gi:1031634900:gb:ANG14490.1:|[u'monobactam', u'cephalosporin', u'penam', u'penem']|TEM-1|unknown	TEM-1	3000873	deeparg
17733	gi:488336107:ref:WP_002405492.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaA|unknown	lsaA	3000300	deeparg
17734	gi:916208171:ref:WP_050968701.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17735	gi:835020474:pdb:4ZDX:A|[u'monobactam', u'cephalosporin', u'penam']|OXA-51|unknown	OXA-702	3005909	deeparg
17736	gi:686372902:ref:WP_031896639.1:|[u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|mecR1|unknown	mecR1	3000215	deeparg
17737	gi:910779715:ref:WP_050085377.1:|[u'cephalosporin', u'penam']|y56 beta-lactamase|unknown	y56 beta-lactamase	3003558	deeparg
17738	gi:445983948:ref:WP_000061803.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaB|unknown	lsaB	3003111	deeparg
17739	gi:872592480:ref:WP_048535493.1:|[u'cephalosporin', u'penam']|BcI|unknown	BcI	3002877	deeparg
17740	gi:782725937:ref:WP_045620525.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17741	gi:553798921:ref:WP_023129406.1:|[u'fluoroquinolone', u'tetracycline', u'acridinedye']|mexH|unknown	MexH	3000807	deeparg
17742	gi:697351589:pdb:4U95:A|[u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'penam', u'tetracycline', u'rifamycin', u'phenicol', u'triclosan']|acrB|unknown	acrB	3000216	deeparg
17743	gi:1043559384:ref:WP_065401222.1:|[u'cephalosporin', u'cephamycin']|FOX-2|unknown	TRU-1	3004450	deeparg
17744	gi:872412160:emb:CRX31464.1:|[u'macrolide', u'fluoroquinolone', u'monobactam', u'aminoglycoside', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam', u'tetracycline', u'peptide', u'acridinedye', u'aminocoumarin', u'diaminopyrimidine', u'sulfonamide', u'phenicol', u'penem']|OprM|unknown	OprM	3000379	deeparg
17745	gi:737602284:ref:WP_035572949.1:|[u'glycylcycline', u'tetracycline']|tetX|unknown	tetX	3000205	deeparg
17746	gi:694094409:ref:WP_032439017.1:|[u'fluoroquinolone', u'cephalosporin', u'cephamycin', u'penam']|acrE|unknown	AcrE	3000499	deeparg
17747	gi:485773529:ref:WP_001397346.1:|[u'fluoroquinolone', u'acridinedye']|hmrM|unknown	hmrM	3003953	deeparg
17748	gi:939336245:ref:WP_054882360.1:|[u'cephalosporin', u'penam']|y56 beta-lactamase|unknown	y56 beta-lactamase	3003558	deeparg
17749	gi:447097700:ref:WP_001174956.1:|[u'fluoroquinolone', u'acridinedye']|hmrM|unknown	hmrM	3003953	deeparg
17750	gi:895861652:ref:WP_048971854.1:|[u'macrolide', u'fluoroquinolone', u'cephalosporin', u'glycylcycline', u'cephamycin', u'penam', u'tetracycline', u'aminocoumarin', u'rifamycin', u'phenicol', u'triclosan']|tolC|unknown	TolC	3000237	deeparg
17751	CP000675.2.gene2298.p01|[u'fluoroquinolone', u'diaminopyrimidine', u'phenicol']|MexF|unknown	adeF	3000777	deeparg
17752	gi:759011154:ref:WP_043070402.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaB|unknown	lsaB	3003111	deeparg
17753	gi:446533229:ref:WP_000610575.1:|[u'nucleoside', u'acridinedye']|mdtP|unknown	mdtP	3003550	deeparg
17754	gi:1006162857:ref:WP_061736375.1:|[u'fluoroquinolone', u'acridinedye']|norA|unknown	Staphylococcus aureus norA	3004667	deeparg
17755	gi:506990141:ref:WP_016080735.1:|[u'lincosamide', u'streptogramin', u'pleuromutilin']|lsaB|unknown	lsaB	3003111	deeparg
17756	gi:558088995:ref:WP_023481339.1:|[u'fluoroquinolone', u'acridinedye']|hmrM|unknown	hmrM	3003953	deeparg
17757	gi:489253397:ref:WP_003161410.1:|[u'macrolide', u'fluoroquinolone', u'aminoglycoside', u'cephalosporin', u'penam', u'tetracycline', u'aminocoumarin', u'diaminopyrimidine', u'phenicol']|MexD|unknown	MexD	3000801	deeparg
17758	gi:489331808:ref:WP_003239065.1:|[u'aminoglycoside', u'tetracycline', u'phenicol']|ykkC|unknown	ykkC	3003063	deeparg
17759	gi:686196719:ref:WP_031807381.1:|[u'monobactam', u'carbapenem', u'cephalosporin', u'cephamycin', u'penam']|mecA|unknown	mecA	3000617	deeparg
